country,date,c1m_school_closing,c2m_workplace_closing,c3m_cancel_public_events,c4m_restrictions_on_gatherings,c5m_close_public_transport,c6m_stay_at_home_requirements,c7m_restrictions_on_internal_movement,c8ev_international_travel_controls,e1_income_support,e2_debt_contract_relief,h1_public_information_campaigns,h2_testing_policy,h3_contact_tracing,h6m_facial_coverings,h7_vaccination_policy,v2a_vaccine_availability__summary,stringency_index,containment_health_index,v2_vaccine_availability__summary,stringency_index_nonvax,stringency_index_vax
United States,2022-07-01,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.98,44.66,3,44.44,25.93
United States,2022-07-02,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.98,44.66,3,44.44,25.93
United States,2022-07-03,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.98,44.66,3,44.44,25.93
United States,2022-07-04,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.98,44.66,3,44.44,25.93
United States,2022-07-05,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.97,44.66,3,44.44,25.93
United States,2022-07-06,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.97,44.66,3,44.44,25.93
United States,2022-07-07,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.97,44.66,3,44.44,25.93
United States,2022-07-08,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.76,43.88,3,40.74,25.93
United States,2022-07-09,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.76,43.88,3,40.74,25.93
United States,2022-07-10,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.76,43.88,3,40.74,25.93
United States,2022-07-11,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.76,43.88,3,40.74,25.93
United States,2022-07-12,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.76,43.88,3,40.74,25.93
United States,2022-07-13,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.76,43.88,3,40.74,25.93
United States,2022-07-14,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93
United States,2022-07-15,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93
United States,2022-07-16,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93
United States,2022-07-17,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93
United States,2022-07-18,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93
United States,2022-07-19,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93
United States,2022-07-20,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93
United States,2022-07-21,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.74,43.87,3,40.74,25.93
United States,2022-07-22,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.74,43.87,3,40.74,25.93
United States,2022-07-23,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.74,43.87,3,40.74,25.93
United States,2022-07-24,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.74,43.86,3,40.74,25.93
United States,2022-07-25,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.74,43.86,3,40.74,25.93
United States,2022-07-26,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.74,43.86,3,40.74,25.93
United States,2022-07-27,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.73,43.86,3,40.74,25.93
United States,2022-07-28,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.73,43.86,3,40.74,25.93
United States,2022-07-29,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.73,43.86,3,40.74,25.93
United States,2022-07-30,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.73,43.86,3,40.74,25.93
United States,2022-07-31,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.73,43.86,3,40.74,25.93
United States,2022-08-01,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.73,43.86,3,40.74,25.93
United States,2022-08-02,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.58,45.05,3,42.59,27.78
United States,2022-08-03,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78
United States,2022-08-04,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78
United States,2022-08-05,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78
United States,2022-08-06,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78
United States,2022-08-07,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78
United States,2022-08-08,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78
United States,2022-08-09,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78
United States,2022-08-10,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.04,3,42.59,27.78
United States,2022-08-11,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.04,3,42.59,27.78
United States,2022-08-12,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.04,3,42.59,27.78
United States,2022-08-13,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.04,3,42.59,27.78
United States,2022-08-14,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.04,3,42.59,27.78
United States,2022-08-15,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.03,3,42.59,27.78
United States,2022-08-16,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.03,3,42.59,27.78
United States,2022-08-17,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.22,39.68,3,34.26,19.44
United States,2022-08-18,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.22,39.68,3,34.26,19.44
United States,2022-08-19,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.22,39.68,3,34.26,19.44
United States,2022-08-20,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.22,39.68,3,34.26,19.44
United States,2022-08-21,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.22,39.68,3,34.26,19.44
United States,2022-08-22,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.21,39.68,3,34.26,19.44
United States,2022-08-23,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.21,39.68,3,34.26,19.44
United States,2022-08-24,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.21,39.67,3,34.26,19.44
United States,2022-08-25,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.21,39.67,3,34.26,19.44
United States,2022-08-26,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.21,39.67,3,34.26,19.44
United States,2022-08-27,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.21,39.67,3,34.26,19.44
United States,2022-08-28,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.21,39.67,3,34.26,19.44
United States,2022-08-29,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.21,39.67,3,34.26,19.44
United States,2022-08-30,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.2,39.67,3,34.26,19.44
United States,2022-08-31,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.2,39.67,3,34.26,19.44
United States,2022-09-01,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.2,39.67,3,34.26,19.44
United States,2022-09-02,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.2,39.67,3,34.26,19.44
United States,2022-09-03,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.2,39.67,3,34.26,19.44
United States,2022-09-04,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.2,39.67,3,34.26,19.44
United States,2022-09-05,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.2,39.67,3,34.26,19.44
United States,2022-09-06,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.2,39.67,3,34.26,19.44
United States,2022-09-07,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.2,39.67,3,34.26,19.44
United States,2022-09-08,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.2,39.66,3,34.26,19.44
United States,2022-09-09,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.19,39.66,3,34.26,19.44
United States,2022-09-10,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.19,39.66,3,34.26,19.44
United States,2022-09-11,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.19,39.66,3,34.26,19.44
United States,2022-09-12,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.19,39.66,3,34.26,19.44
United States,2022-09-13,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.19,39.66,3,34.26,19.44
United States,2022-09-14,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.18,39.66,3,34.26,19.44
United States,2022-09-15,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.18,39.66,3,34.26,19.44
United States,2022-09-16,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.18,39.65,3,34.26,19.44
United States,2022-09-17,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.18,39.65,3,34.26,19.44
United States,2022-09-18,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.18,39.65,3,34.26,19.44
United States,2022-09-19,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.17,39.65,3,34.26,19.44
United States,2022-09-20,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.17,39.65,3,34.26,19.44
United States,2022-09-21,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.17,39.65,3,34.26,19.44
United States,2022-09-22,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.17,39.65,3,34.26,19.44
United States,2022-09-23,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.16,39.64,3,34.26,19.44
United States,2022-09-24,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.16,39.64,3,34.26,19.44
United States,2022-09-25,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.16,39.64,3,34.26,19.44
United States,2022-09-26,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.16,39.64,3,34.26,19.44
United States,2022-09-27,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.16,39.64,3,34.26,19.44
United States,2022-09-28,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.15,39.64,3,34.26,19.44
United States,2022-09-29,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.15,39.64,3,34.26,19.44
United States,2022-09-30,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.15,39.64,3,34.26,19.44
United States,2022-10-01,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.15,39.63,3,34.26,19.44
United States,2022-10-02,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.15,39.63,3,34.26,19.44
United States,2022-10-03,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.15,39.63,3,34.26,19.44
United States,2022-10-04,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.14,39.63,3,34.26,19.44
United States,2022-10-05,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.14,39.63,3,34.26,19.44
United States,2022-10-06,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.14,39.63,3,34.26,19.44
United States,2022-10-07,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.13,39.63,3,34.26,19.44
United States,2022-10-08,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.13,39.62,3,34.26,19.44
United States,2022-10-09,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.13,39.62,3,34.26,19.44
United States,2022-10-10,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.13,39.62,3,34.26,19.44
United States,2022-10-11,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.13,39.62,3,34.26,19.44
United States,2022-10-12,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.12,39.62,3,34.26,19.44
United States,2022-10-13,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.12,39.62,3,34.26,19.44
United States,2022-10-14,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.12,39.62,3,34.26,19.44
United States,2022-10-15,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.12,39.62,3,34.26,19.44
United States,2022-10-16,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.12,39.61,3,34.26,19.44
United States,2022-10-17,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.11,39.61,3,34.26,19.44
United States,2022-10-18,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.11,39.61,3,34.26,19.44
United States,2022-10-19,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.11,39.61,3,34.26,19.44
United States,2022-10-20,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.11,39.61,3,34.26,19.44
United States,2022-10-21,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.1,39.61,3,34.26,19.44
United States,2022-10-22,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.1,39.61,3,34.26,19.44
United States,2022-10-23,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.1,39.6,3,34.26,19.44
United States,2022-10-24,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.1,39.6,3,34.26,19.44
United States,2022-10-25,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.1,39.6,3,34.26,19.44
United States,2022-10-26,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.09,39.6,3,34.26,19.44
United States,2022-10-27,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.09,39.6,3,34.26,19.44
United States,2022-10-28,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.09,39.6,3,34.26,19.44
United States,2022-10-29,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.09,39.6,3,34.26,19.44
United States,2022-10-30,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.09,39.6,3,34.26,19.44
United States,2022-10-31,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.09,39.59,3,34.26,19.44
United States,2022-11-01,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.77,42.61,3,37.04,25.0
United States,2022-11-02,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.77,42.6,3,37.04,25.0
United States,2022-11-03,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.77,42.6,3,37.04,25.0
United States,2022-11-04,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.77,42.6,3,37.04,25.0
United States,2022-11-05,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.77,42.6,3,37.04,25.0
United States,2022-11-06,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.77,42.6,3,37.04,25.0
United States,2022-11-07,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.76,42.6,3,37.04,25.0
United States,2022-11-08,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.76,42.6,3,37.04,25.0
United States,2022-11-09,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.76,42.6,3,37.04,25.0
United States,2022-11-10,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.76,42.6,3,37.04,25.0
United States,2022-11-11,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.76,42.6,3,37.04,25.0
United States,2022-11-12,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.76,42.6,3,37.04,25.0
United States,2022-11-13,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.76,42.59,3,37.04,25.0
United States,2022-11-14,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.76,42.59,3,37.04,25.0
United States,2022-11-15,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.75,42.59,3,37.04,25.0
United States,2022-11-16,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.75,42.59,3,37.04,25.0
United States,2022-11-17,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.75,42.59,3,37.04,25.0
United States,2022-11-18,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.75,42.59,3,37.04,25.0
United States,2022-11-19,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.75,42.59,3,37.04,25.0
United States,2022-11-20,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.75,42.59,3,37.04,25.0
United States,2022-11-21,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.75,42.59,3,37.04,25.0
United States,2022-11-22,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.75,42.59,3,37.04,25.0
United States,2022-11-23,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.74,42.59,3,37.04,25.0
United States,2022-11-24,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.74,42.59,3,37.04,25.0
United States,2022-11-25,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.74,42.59,3,37.04,25.0
United States,2022-11-26,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.74,42.59,3,37.04,25.0
United States,2022-11-27,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.74,42.59,3,37.04,25.0
United States,2022-11-28,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.74,42.59,3,37.04,25.0
United States,2022-11-29,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.74,42.58,3,37.04,25.0
United States,2022-11-30,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.74,42.58,3,37.04,25.0
United States,2022-12-01,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.74,42.58,3,37.04,25.0
United States,2022-12-02,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.74,42.58,3,37.04,25.0
United States,2022-12-03,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.74,42.58,3,37.04,25.0
United States,2022-12-04,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.74,42.58,3,37.04,25.0
United States,2022-12-05,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.73,42.58,3,37.04,25.0
United States,2022-12-06,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.73,42.58,3,37.04,25.0
United States,2022-12-07,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.73,42.58,3,37.04,25.0
United States,2022-12-08,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.73,42.58,3,37.04,25.0
United States,2022-12-09,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.73,42.58,3,37.04,25.0
United States,2022-12-10,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.73,42.58,3,37.04,25.0
United States,2022-12-11,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.73,42.58,3,37.04,25.0
United States,2022-12-12,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.73,42.58,3,37.04,25.0
United States,2022-12-13,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.73,42.58,3,37.04,25.0
United States,2022-12-14,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.73,42.58,3,37.04,25.0
United States,2022-12-15,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.73,42.57,3,37.04,25.0
United States,2022-12-16,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-17,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-18,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-19,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-20,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-21,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-22,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-23,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-24,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-25,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-26,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-27,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-28,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-29,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.72,42.57,3,37.04,25.0
United States,2022-12-30,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.71,42.57,3,37.04,25.0
United States,2022-12-31,1,1,0,0,0,1,1,1,0,0,2,3,1,2,5,3,28.71,43.46,3,37.04,25.0
